,listing_id,id,date,reviewer_id,reviewer_name,comments,positive,jieba,year
121183,1009472,14076704,2014-06-11,9241850,Ruben,"We had an amazing time staying at Lisa and Joe's.. Unfortunately we weren't able to meet Joe as he was travelling, however Lisa and her ever smiling assistant Regina have treated us like one of theirs and made us feel very welcome in the warm and cosy house in Venice LA. Lisa also provided great tips and guidance on the Venice Area and LA in general which has been very helpful. If we ever go back to LA we will ensure to stay at Lisa and Joe's again as it was a wonderful experience and would recommend everyone else travelling to LA to stay at theirs.

Ruben & Ana",positive,"['we', ' ', 'had', ' ', 'an', ' ', 'amazing', ' ', 'time', ' ', 'staying', ' ', 'at', ' ', 'lisa', ' ', 'and', ' ', 'joe', ""'"", 's', '..', ' ', 'unfortunately', ' ', 'we', ' ', 'weren', ""'"", 't', ' ', 'able', ' ', 'to', ' ', 'meet', ' ', 'joe', ' ', 'as', ' ', 'he', ' ', 'was', ' ', 'travelling', ',', ' ', 'however', ' ', 'lisa', ' ', 'and', ' ', 'her', ' ', 'ever', ' ', 'smiling', ' ', 'assistant', ' ', 'regina', ' ', 'have', ' ', 'treated', ' ', 'us', ' ', 'like', ' ', 'one', ' ', 'of', ' ', 'theirs', ' ', 'and', ' ', 'made', ' ', 'us', ' ', 'feel', ' ', 'very', ' ', 'welcome', ' ', 'in', ' ', 'the', ' ', 'warm', ' ', 'and', ' ', 'cosy', ' ', 'house', ' ', 'in', ' ', 'venice', ' ', 'la', '.', ' ', 'lisa', ' ', 'also', ' ', 'provided', ' ', 'great', ' ', 'tips', ' ', 'and', ' ', 'guidance', ' ', 'on', ' ', 'the', ' ', 'venice', ' ', 'area', ' ', 'and', ' ', 'la', ' ', 'in', ' ', 'general', ' ', 'which', ' ', 'has', ' ', 'been', ' ', 'very', ' ', 'helpful', '.', ' ', 'if', ' ', 'we', ' ', 'ever', ' ', 'go', ' ', 'back', ' ', 'to', ' ', 'la', ' ', 'we', ' ', 'will', ' ', 'ensure', ' ', 'to', ' ', 'stay', ' ', 'at', ' ', 'lisa', ' ', 'and', ' ', 'joe', ""'"", 's', ' ', 'again', ' ', 'as', ' ', 'it', ' ', 'was', ' ', 'a', ' ', 'wonderful', ' ', 'experience', ' ', 'and', ' ', 'would', ' ', 'recommend', ' ', 'everyone', ' ', 'else', ' ', 'travelling', ' ', 'to', ' ', 'la', ' ', 'to', ' ', 'stay', ' ', 'at', ' ', 'theirs', '.', '\r\n', '\r\n', 'ruben', ' ', '&', ' ', 'ana']",2014
52643,2176310,12307881,2014-04-28,7998807,Pietro,"great place, nice area, easy acces to everything. Keller was a great host; getting in and out the place was easy and smooth. If I go back to L.A. I'll surely contact Keller",positive,"['great', ' ', 'place', ',', ' ', 'nice', ' ', 'area', ',', ' ', 'easy', ' ', 'acces', ' ', 'to', ' ', 'everything', '.', ' ', 'keller', ' ', 'was', ' ', 'a', ' ', 'great', ' ', 'host', ';', ' ', 'getting', ' ', 'in', ' ', 'and', ' ', 'out', ' ', 'the', ' ', 'place', ' ', 'was', ' ', 'easy', ' ', 'and', ' ', 'smooth', '.', ' ', 'if', ' ', 'i', ' ', 'go', ' ', 'back', ' ', 'to', ' ', 'l', '.', 'a', '.', ' ', 'i', ""'"", 'll', ' ', 'surely', ' ', 'contact', ' ', 'keller']",2014
122323,212202,26765582,2015-02-18,27620708,Kriztenne,Our stay at Mark's suite was simply amazing. The room was beautifully decorated and clean and so is the bathroom and the rest of the house. The bed is comfortable with some nice sheets and pillows. The two cats are absolutely the sweetest! The location of the place is very convenient to drive to and is close to many stores and places to eat. It is very quiet at the house and Mark was always just a text away if we ever needed something. We also got to try some of the fruits that Mark left us in our room which was freshly picked from their backyard and it was delicious! Thank you so much for welcoming us in your home. Will come back and recommend! ,positive,"['our', ' ', 'stay', ' ', 'at', ' ', 'mark', ""'"", 's', ' ', 'suite', ' ', 'was', ' ', 'simply', ' ', 'amazing', '.', ' ', 'the', ' ', 'room', ' ', 'was', ' ', 'beautifully', ' ', 'decorated', ' ', 'and', ' ', 'clean', ' ', 'and', ' ', 'so', ' ', 'is', ' ', 'the', ' ', 'bathroom', ' ', 'and', ' ', 'the', ' ', 'rest', ' ', 'of', ' ', 'the', ' ', 'house', '.', ' ', 'the', ' ', 'bed', ' ', 'is', ' ', 'comfortable', ' ', 'with', ' ', 'some', ' ', 'nice', ' ', 'sheets', ' ', 'and', ' ', 'pillows', '.', ' ', 'the', ' ', 'two', ' ', 'cats', ' ', 'are', ' ', 'absolutely', ' ', 'the', ' ', 'sweetest', '!', ' ', 'the', ' ', 'location', ' ', 'of', ' ', 'the', ' ', 'place', ' ', 'is', ' ', 'very', ' ', 'convenient', ' ', 'to', ' ', 'drive', ' ', 'to', ' ', 'and', ' ', 'is', ' ', 'close', ' ', 'to', ' ', 'many', ' ', 'stores', ' ', 'and', ' ', 'places', ' ', 'to', ' ', 'eat', '.', ' ', 'it', ' ', 'is', ' ', 'very', ' ', 'quiet', ' ', 'at', ' ', 'the', ' ', 'house', ' ', 'and', ' ', 'mark', ' ', 'was', ' ', 'always', ' ', 'just', ' ', 'a', ' ', 'text', ' ', 'away', ' ', 'if', ' ', 'we', ' ', 'ever', ' ', 'needed', ' ', 'something', '.', ' ', 'we', ' ', 'also', ' ', 'got', ' ', 'to', ' ', 'try', ' ', 'some', ' ', 'of', ' ', 'the', ' ', 'fruits', ' ', 'that', ' ', 'mark', ' ', 'left', ' ', 'us', ' ', 'in', ' ', 'our', ' ', 'room', ' ', 'which', ' ', 'was', ' ', 'freshly', ' ', 'picked', ' ', 'from', ' ', 'their', ' ', 'backyard', ' ', 'and', ' ', 'it', ' ', 'was', ' ', 'delicious', '!', ' ', 'thank', ' ', 'you', ' ', 'so', ' ', 'much', ' ', 'for', ' ', 'welcoming', ' ', 'us', ' ', 'in', ' ', 'your', ' ', 'home', '.', ' ', 'will', ' ', 'come', ' ', 'back', ' ', 'and', ' ', 'recommend', '!', ' ']",2015
126967,2564541,30580750,2015-04-24,27861533,Elise,"I loved my stay with Jamalyn, she is so welcoming and helpful with local knowledge!  Very clean home, seperate bathroom and a comfy bed which was great after a long day in Santa Monica.  My first ever airbnb stay and hope to come back again one day!",positive,"['i', ' ', 'loved', ' ', 'my', ' ', 'stay', ' ', 'with', ' ', 'jamalyn', ',', ' ', 'she', ' ', 'is', ' ', 'so', ' ', 'welcoming', ' ', 'and', ' ', 'helpful', ' ', 'with', ' ', 'local', ' ', 'knowledge', '!', ' ', ' ', 'very', ' ', 'clean', ' ', 'home', ',', ' ', 'seperate', ' ', 'bathroom', ' ', 'and', ' ', 'a', ' ', 'comfy', ' ', 'bed', ' ', 'which', ' ', 'was', ' ', 'great', ' ', 'after', ' ', 'a', ' ', 'long', ' ', 'day', ' ', 'in', ' ', 'santa', ' ', 'monica', '.', ' ', ' ', 'my', ' ', 'first', ' ', 'ever', ' ', 'airbnb', ' ', 'stay', ' ', 'and', ' ', 'hope', ' ', 'to', ' ', 'come', ' ', 'back', ' ', 'again', ' ', 'one', ' ', 'day', '!']",2015
42613,1162376,24321417,2014-12-26,18937090,Chris,We had a wonderful time at Beth's guest house.  She made us feel completely welcome but totally respected our space.  The jacuzzi is huge and absolutely great.  Would highly recommend over a hotel for anyone looking to stay in the beach cities.    ,positive,"['we', ' ', 'had', ' ', 'a', ' ', 'wonderful', ' ', 'time', ' ', 'at', ' ', 'beth', ""'"", 's', ' ', 'guest', ' ', 'house', '.', ' ', ' ', 'she', ' ', 'made', ' ', 'us', ' ', 'feel', ' ', 'completely', ' ', 'welcome', ' ', 'but', ' ', 'totally', ' ', 'respected', ' ', 'our', ' ', 'space', '.', ' ', ' ', 'the', ' ', 'jacuzzi', ' ', 'is', ' ', 'huge', ' ', 'and', ' ', 'absolutely', ' ', 'great', '.', ' ', ' ', 'would', ' ', 'highly', ' ', 'recommend', ' ', 'over', ' ', 'a', ' ', 'hotel', ' ', 'for', ' ', 'anyone', ' ', 'looking', ' ', 'to', ' ', 'stay', ' ', 'in', ' ', 'the', ' ', 'beach', ' ', 'cities', '.', ' ', ' ', ' ', ' ']",2014
92062,729831,17496262,2014-08-13,8770174,Toby,"Excellent place, great house, very tidy. No complaints.",positive,"['excellent', ' ', 'place', ',', ' ', 'great', ' ', 'house', ',', ' ', 'very', ' ', 'tidy', '.', ' ', 'no', ' ', 'complaints', '.']",2014
156830,1212226,9820082,2014-01-12,613198,Valerie,"Lisa was a great host who went out of her way to make sure my stay was comfortable and convenient - everything from stocking the cupboard with coffee and bottles of water to leaving a loaner bike for me to ride. The garage studio was comfy with a couch, soft bed, fridge, microwave, reliable wifi, its own bathroom, and plenty of privacy. Location was convenient to Santa Monica and UCLA, with coffee shops, Whole Foods, and 24 Hour Fitness nearby. I would stay here again.",positive,"['lisa', ' ', 'was', ' ', 'a', ' ', 'great', ' ', 'host', ' ', 'who', ' ', 'went', ' ', 'out', ' ', 'of', ' ', 'her', ' ', 'way', ' ', 'to', ' ', 'make', ' ', 'sure', ' ', 'my', ' ', 'stay', ' ', 'was', ' ', 'comfortable', ' ', 'and', ' ', 'convenient', ' ', '-', ' ', 'everything', ' ', 'from', ' ', 'stocking', ' ', 'the', ' ', 'cupboard', ' ', 'with', ' ', 'coffee', ' ', 'and', ' ', 'bottles', ' ', 'of', ' ', 'water', ' ', 'to', ' ', 'leaving', ' ', 'a', ' ', 'loaner', ' ', 'bike', ' ', 'for', ' ', 'me', ' ', 'to', ' ', 'ride', '.', ' ', 'the', ' ', 'garage', ' ', 'studio', ' ', 'was', ' ', 'comfy', ' ', 'with', ' ', 'a', ' ', 'couch', ',', ' ', 'soft', ' ', 'bed', ',', ' ', 'fridge', ',', ' ', 'microwave', ',', ' ', 'reliable', ' ', 'wifi', ',', ' ', 'its', ' ', 'own', ' ', 'bathroom', ',', ' ', 'and', ' ', 'plenty', ' ', 'of', ' ', 'privacy', '.', ' ', 'location', ' ', 'was', ' ', 'convenient', ' ', 'to', ' ', 'santa', ' ', 'monica', ' ', 'and', ' ', 'ucla', ',', ' ', 'with', ' ', 'coffee', ' ', 'shops', ',', ' ', 'whole', ' ', 'foods', ',', ' ', 'and', ' ', '24', ' ', 'hour', ' ', 'fitness', ' ', 'nearby', '.', ' ', 'i', ' ', 'would', ' ', 'stay', ' ', 'here', ' ', 'again', '.']",2014
9785,4105731,25429754,2015-01-15,26105121,Selv,"Jennie did everything she could to make sure I arrive safely and without getting lost.

Friendly and a good host.

",positive,"['jennie', ' ', 'did', ' ', 'everything', ' ', 'she', ' ', 'could', ' ', 'to', ' ', 'make', ' ', 'sure', ' ', 'i', ' ', 'arrive', ' ', 'safely', ' ', 'and', ' ', 'without', ' ', 'getting', ' ', 'lost', '.', '\n', '\n', 'friendly', ' ', 'and', ' ', 'a', ' ', 'good', ' ', 'host', '.', '\n', '\n']",2015
45416,2182957,21600846,2014-10-20,21470561,Craig,"Even after seeing all of the 5-star reviews for this place, I was still blown away by how nice it was. Everything was sparkling clean, the TV was hi-def, and the bed was comfortable. Literally 2 minutes from the apartment to the convention center. Al was very accommodating (no problems with me checking in at midnight when my plane was delayed) and always available when I had a question. I would stay here again in a heartbeat, and will definitely look for one of his listings next time I'm in LA.",positive,"['even', ' ', 'after', ' ', 'seeing', ' ', 'all', ' ', 'of', ' ', 'the', ' ', '5', '-', 'star', ' ', 'reviews', ' ', 'for', ' ', 'this', ' ', 'place', ',', ' ', 'i', ' ', 'was', ' ', 'still', ' ', 'blown', ' ', 'away', ' ', 'by', ' ', 'how', ' ', 'nice', ' ', 'it', ' ', 'was', '.', ' ', 'everything', ' ', 'was', ' ', 'sparkling', ' ', 'clean', ',', ' ', 'the', ' ', 'tv', ' ', 'was', ' ', 'hi', '-', 'def', ',', ' ', 'and', ' ', 'the', ' ', 'bed', ' ', 'was', ' ', 'comfortable', '.', ' ', 'literally', ' ', '2', ' ', 'minutes', ' ', 'from', ' ', 'the', ' ', 'apartment', ' ', 'to', ' ', 'the', ' ', 'convention', ' ', 'center', '.', ' ', 'al', ' ', 'was', ' ', 'very', ' ', 'accommodating', ' ', '(', 'no', ' ', 'problems', ' ', 'with', ' ', 'me', ' ', 'checking', ' ', 'in', ' ', 'at', ' ', 'midnight', ' ', 'when', ' ', 'my', ' ', 'plane', ' ', 'was', ' ', 'delayed', ')', ' ', 'and', ' ', 'always', ' ', 'available', ' ', 'when', ' ', 'i', ' ', 'had', ' ', 'a', ' ', 'question', '.', ' ', 'i', ' ', 'would', ' ', 'stay', ' ', 'here', ' ', 'again', ' ', 'in', ' ', 'a', ' ', 'heartbeat', ',', ' ', 'and', ' ', 'will', ' ', 'definitely', ' ', 'look', ' ', 'for', ' ', 'one', ' ', 'of', ' ', 'his', ' ', 'listings', ' ', 'next', ' ', 'time', ' ', 'i', ""'"", 'm', ' ', 'in', ' ', 'la', '.']",2014
40490,640855,9378795,2013-12-24,8864362,Monique,Lovely couple and lovely home!  Would love to stay again someday.,positive,"['lovely', ' ', 'couple', ' ', 'and', ' ', 'lovely', ' ', 'home', '!', ' ', ' ', 'would', ' ', 'love', ' ', 'to', ' ', 'stay', ' ', 'again', ' ', 'someday', '.']",2013
125988,533646,16488856,2014-07-28,17516874,Alex,"Convient spot, clean and perfect for my travel needs in the West Hollywood area. Stayed 2 nights, used the 222 bus line for $1.50(15min trip), it dropped me off 2 blocks away  by the W hotel and used Lyft to get back to airport.",positive,"['convient', ' ', 'spot', ',', ' ', 'clean', ' ', 'and', ' ', 'perfect', ' ', 'for', ' ', 'my', ' ', 'travel', ' ', 'needs', ' ', 'in', ' ', 'the', ' ', 'west', ' ', 'hollywood', ' ', 'area', '.', ' ', 'stayed', ' ', '2', ' ', 'nights', ',', ' ', 'used', ' ', 'the', ' ', '222', ' ', 'bus', ' ', 'line', ' ', 'for', ' ', '$', '1.50', '(', '15min', ' ', 'trip', ')', ',', ' ', 'it', ' ', 'dropped', ' ', 'me', ' ', 'off', ' ', '2', ' ', 'blocks', ' ', 'away', ' ', ' ', 'by', ' ', 'the', ' ', 'w', ' ', 'hotel', ' ', 'and', ' ', 'used', ' ', 'lyft', ' ', 'to', ' ', 'get', ' ', 'back', ' ', 'to', ' ', 'airport', '.']",2014
155153,3877987,28760440,2015-03-29,6760552,Johnny,Amanda is an Amazing host. Very responsive and caring about her clients. He goes the extra mile to make sure everything is perfect. ,positive,"['amanda', ' ', 'is', ' ', 'an', ' ', 'amazing', ' ', 'host', '.', ' ', 'very', ' ', 'responsive', ' ', 'and', ' ', 'caring', ' ', 'about', ' ', 'her', ' ', 'clients', '.', ' ', 'he', ' ', 'goes', ' ', 'the', ' ', 'extra', ' ', 'mile', ' ', 'to', ' ', 'make', ' ', 'sure', ' ', 'everything', ' ', 'is', ' ', 'perfect', '.', ' ']",2015
92341,1077343,5849167,2013-07-19,7090596,Troy,Had a great time! Nice and quiet place. Murray and Kay were very welcoming.,positive,"['had', ' ', 'a', ' ', 'great', ' ', 'time', '!', ' ', 'nice', ' ', 'and', ' ', 'quiet', ' ', 'place', '.', ' ', 'murray', ' ', 'and', ' ', 'kay', ' ', 'were', ' ', 'very', ' ', 'welcoming', '.']",2013
75384,644008,16386069,2014-07-26,14989557,Patricia,Schlüsselübergabe war sehr flexibel und hat gut geklappt. ,negative,"['schl', 'ü', 'ssel', 'ü', 'bergabe', ' ', 'war', ' ', 'sehr', ' ', 'flexibel', ' ', 'und', ' ', 'hat', ' ', 'gut', ' ', 'geklappt', '.', ' ']",2014
148644,756777,11865864,2014-04-17,13374052,Katrine,"Ben and Hiromi are very welcoming and helpful. Hiromi picked me up near the airport, the location is perfect and very convenient if you have a flight to/from LAX. The room and other facilities were fine, nothing to complain about.",positive,"['ben', ' ', 'and', ' ', 'hiromi', ' ', 'are', ' ', 'very', ' ', 'welcoming', ' ', 'and', ' ', 'helpful', '.', ' ', 'hiromi', ' ', 'picked', ' ', 'me', ' ', 'up', ' ', 'near', ' ', 'the', ' ', 'airport', ',', ' ', 'the', ' ', 'location', ' ', 'is', ' ', 'perfect', ' ', 'and', ' ', 'very', ' ', 'convenient', ' ', 'if', ' ', 'you', ' ', 'have', ' ', 'a', ' ', 'flight', ' ', 'to', '/', 'from', ' ', 'lax', '.', ' ', 'the', ' ', 'room', ' ', 'and', ' ', 'other', ' ', 'facilities', ' ', 'were', ' ', 'fine', ',', ' ', 'nothing', ' ', 'to', ' ', 'complain', ' ', 'about', '.']",2014
25425,3859827,23264309,2014-11-27,9267437,Carlos,El apartamento esta muy bien ubicado. Alex y Daniel estan atentos a cualquier duda.,negative,"['el', ' ', 'apartamento', ' ', 'esta', ' ', 'muy', ' ', 'bien', ' ', 'ubicado', '.', ' ', 'alex', ' ', 'y', ' ', 'daniel', ' ', 'estan', ' ', 'atentos', ' ', 'a', ' ', 'cualquier', ' ', 'duda', '.']",2014
176229,3415335,23477303,2014-12-01,21932495,Dwayne,"My BEST BNB experience thus far. Xavier is a class act, communicating was made simple, he was very accommodating, and the was exactly as described. Our stay was wonderful. Clean, comfortable, and centrally located I will definitely be staying here in the future!! ",positive,"['my', ' ', 'best', ' ', 'bnb', ' ', 'experience', ' ', 'thus', ' ', 'far', '.', ' ', 'xavier', ' ', 'is', ' ', 'a', ' ', 'class', ' ', 'act', ',', ' ', 'communicating', ' ', 'was', ' ', 'made', ' ', 'simple', ',', ' ', 'he', ' ', 'was', ' ', 'very', ' ', 'accommodating', ',', ' ', 'and', ' ', 'the', ' ', 'was', ' ', 'exactly', ' ', 'as', ' ', 'described', '.', ' ', 'our', ' ', 'stay', ' ', 'was', ' ', 'wonderful', '.', ' ', 'clean', ',', ' ', 'comfortable', ',', ' ', 'and', ' ', 'centrally', ' ', 'located', ' ', 'i', ' ', 'will', ' ', 'definitely', ' ', 'be', ' ', 'staying', ' ', 'here', ' ', 'in', ' ', 'the', ' ', 'future', '!', '!', ' ']",2014
858,440208,31063759,2015-05-01,2486097,Antoinette,"There are not enough words to explain how wonderful my stay with Ciel was. The second you step onto Ciel's property, you feel as if you are transported to a magical, spiritual place. There is an instant feeling of calmness... perhaps from Ciel, the surrounding trees, all of the above. The cottage is like a lovely little cocoon that you don't want to leave. It is the quaintest little cottage that is so inviting. It's hard to decide whether you want to spend the day in bed, in the beautiful claw foot tub or looking through all the books. We stayed 2 nights and had initially planned on venturing out to explore Topanga but just couldn't bring ourselves to leave the property. We wanted to savor every moment we had...

And then the food! The breakfast is served right outside your door on the beautiful deck with the trees above you and the birds chirping. From the coffee to the eggs, to the homemade scones that she brings to you warm, everything is mouthwatering delicious. We had decided to do a 4 course Italian meal on the second evening and it was as amazing as we had expected form all the previous reviews. It was one of the most romantic meals I have ever had the opportunity to enjoy. The setup on the bridge, with the lights, fire, candles and the music... the ambiance was amazing. And then of course the food... every bite was more delicious than the last. You can taste Ciel's love and passion in every single detail. 

This truly is a bed and breakfast in every sense of the word and it would be in your best interest to spend at least one night with her before the world realizes how wonderful she is!!!",positive,"['there', ' ', 'are', ' ', 'not', ' ', 'enough', ' ', 'words', ' ', 'to', ' ', 'explain', ' ', 'how', ' ', 'wonderful', ' ', 'my', ' ', 'stay', ' ', 'with', ' ', 'ciel', ' ', 'was', '.', ' ', 'the', ' ', 'second', ' ', 'you', ' ', 'step', ' ', 'onto', ' ', 'ciel', ""'"", 's', ' ', 'property', ',', ' ', 'you', ' ', 'feel', ' ', 'as', ' ', 'if', ' ', 'you', ' ', 'are', ' ', 'transported', ' ', 'to', ' ', 'a', ' ', 'magical', ',', ' ', 'spiritual', ' ', 'place', '.', ' ', 'there', ' ', 'is', ' ', 'an', ' ', 'instant', ' ', 'feeling', ' ', 'of', ' ', 'calmness', '...', ' ', 'perhaps', ' ', 'from', ' ', 'ciel', ',', ' ', 'the', ' ', 'surrounding', ' ', 'trees', ',', ' ', 'all', ' ', 'of', ' ', 'the', ' ', 'above', '.', ' ', 'the', ' ', 'cottage', ' ', 'is', ' ', 'like', ' ', 'a', ' ', 'lovely', ' ', 'little', ' ', 'cocoon', ' ', 'that', ' ', 'you', ' ', 'don', ""'"", 't', ' ', 'want', ' ', 'to', ' ', 'leave', '.', ' ', 'it', ' ', 'is', ' ', 'the', ' ', 'quaintest', ' ', 'little', ' ', 'cottage', ' ', 'that', ' ', 'is', ' ', 'so', ' ', 'inviting', '.', ' ', 'it', ""'"", 's', ' ', 'hard', ' ', 'to', ' ', 'decide', ' ', 'whether', ' ', 'you', ' ', 'want', ' ', 'to', ' ', 'spend', ' ', 'the', ' ', 'day', ' ', 'in', ' ', 'bed', ',', ' ', 'in', ' ', 'the', ' ', 'beautiful', ' ', 'claw', ' ', 'foot', ' ', 'tub', ' ', 'or', ' ', 'looking', ' ', 'through', ' ', 'all', ' ', 'the', ' ', 'books', '.', ' ', 'we', ' ', 'stayed', ' ', '2', ' ', 'nights', ' ', 'and', ' ', 'had', ' ', 'initially', ' ', 'planned', ' ', 'on', ' ', 'venturing', ' ', 'out', ' ', 'to', ' ', 'explore', ' ', 'topanga', ' ', 'but', ' ', 'just', ' ', 'couldn', ""'"", 't', ' ', 'bring', ' ', 'ourselves', ' ', 'to', ' ', 'leave', ' ', 'the', ' ', 'property', '.', ' ', 'we', ' ', 'wanted', ' ', 'to', ' ', 'savor', ' ', 'every', ' ', 'moment', ' ', 'we', ' ', 'had', '...', '\r\n', '\r\n', 'and', ' ', 'then', ' ', 'the', ' ', 'food', '!', ' ', 'the', ' ', 'breakfast', ' ', 'is', ' ', 'served', ' ', 'right', ' ', 'outside', ' ', 'your', ' ', 'door', ' ', 'on', ' ', 'the', ' ', 'beautiful', ' ', 'deck', ' ', 'with', ' ', 'the', ' ', 'trees', ' ', 'above', ' ', 'you', ' ', 'and', ' ', 'the', ' ', 'birds', ' ', 'chirping', '.', ' ', 'from', ' ', 'the', ' ', 'coffee', ' ', 'to', ' ', 'the', ' ', 'eggs', ',', ' ', 'to', ' ', 'the', ' ', 'homemade', ' ', 'scones', ' ', 'that', ' ', 'she', ' ', 'brings', ' ', 'to', ' ', 'you', ' ', 'warm', ',', ' ', 'everything', ' ', 'is', ' ', 'mouthwatering', ' ', 'delicious', '.', ' ', 'we', ' ', 'had', ' ', 'decided', ' ', 'to', ' ', 'do', ' ', 'a', ' ', '4', ' ', 'course', ' ', 'italian', ' ', 'meal', ' ', 'on', ' ', 'the', ' ', 'second', ' ', 'evening', ' ', 'and', ' ', 'it', ' ', 'was', ' ', 'as', ' ', 'amazing', ' ', 'as', ' ', 'we', ' ', 'had', ' ', 'expected', ' ', 'form', ' ', 'all', ' ', 'the', ' ', 'previous', ' ', 'reviews', '.', ' ', 'it', ' ', 'was', ' ', 'one', ' ', 'of', ' ', 'the', ' ', 'most', ' ', 'romantic', ' ', 'meals', ' ', 'i', ' ', 'have', ' ', 'ever', ' ', 'had', ' ', 'the', ' ', 'opportunity', ' ', 'to', ' ', 'enjoy', '.', ' ', 'the', ' ', 'setup', ' ', 'on', ' ', 'the', ' ', 'bridge', ',', ' ', 'with', ' ', 'the', ' ', 'lights', ',', ' ', 'fire', ',', ' ', 'candles', ' ', 'and', ' ', 'the', ' ', 'music', '...', ' ', 'the', ' ', 'ambiance', ' ', 'was', ' ', 'amazing', '.', ' ', 'and', ' ', 'then', ' ', 'of', ' ', 'course', ' ', 'the', ' ', 'food', '...', ' ', 'every', ' ', 'bite', ' ', 'was', ' ', 'more', ' ', 'delicious', ' ', 'than', ' ', 'the', ' ', 'last', '.', ' ', 'you', ' ', 'can', ' ', 'taste', ' ', 'ciel', ""'"", 's', ' ', 'love', ' ', 'and', ' ', 'passion', ' ', 'in', ' ', 'every', ' ', 'single', ' ', 'detail', '.', ' ', '\r\n', '\r\n', 'this', ' ', 'truly', ' ', 'is', ' ', 'a', ' ', 'bed', ' ', 'and', ' ', 'breakfast', ' ', 'in', ' ', 'every', ' ', 'sense', ' ', 'of', ' ', 'the', ' ', 'word', ' ', 'and', ' ', 'it', ' ', 'would', ' ', 'be', ' ', 'in', ' ', 'your', ' ', 'best', ' ', 'interest', ' ', 'to', ' ', 'spend', ' ', 'at', ' ', 'least', ' ', 'one', ' ', 'night', ' ', 'with', ' ', 'her', ' ', 'before', ' ', 'the', ' ', 'world', ' ', 'realizes', ' ', 'how', ' ', 'wonderful', ' ', 'she', ' ', 'is', '!', '!', '!']",2015
